planta_codigo,sector_codigo,sector_nombre,nivel_manual,nombre_visible,codigo_lgc,description_destino,codigo_sector_lgc,codigo_subsector_lgc,codigo_unidad_manual,nombre_unidad_manual,codigo_fuente_excel,descripcion_fuente_excel,regla_generacion
PR,PRP1,PREPARACION LINEA 1,SUBSECTOR,PRENSAS PREPARACION LINEA 1,PR-PRP1-LGC-PRENSAS,BTZ_Description_03,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-PRENSAS,,,PR-PRP1-LGC-PRENSAS,LOGICO PRENSAS PREPARACION LINEA 1,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PRP1,PREPARACION LINEA 1,SUBSECTOR,QUEBRADORES PREPARACION LINEA 1,PR-PRP1-LGC-QUEBRADORES,BTZ_Description_03,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-QUEBRADORES,,,PR-PRP1-LGC-QUEBRADORES,LOGICO QUEBRADORES PREPARACION LINEA 1,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PRP1,PREPARACION LINEA 1,SUBSECTOR,REDLERS PREPARACION LINEA 1,PR-PRP1-LGC-REDLERS,BTZ_Description_03,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,,,PR-PRP1-LGC-REDLERS,LOGICO REDLERS PREPARACION LINEA 1,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG18,PR-PRP1-RDL-TSG18,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG18,REDLER TSG-18,PR-PRP1-RDL-TSG18,REDLER TSG-18,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG19,PR-PRP1-RDL-TSG19,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG19,REDLER TSG-19,PR-PRP1-RDL-TSG19,REDLER TSG-19,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG26,PR-PRP1-RDL-TSG26,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG26,REDLER TSG-26,PR-PRP1-RDL-TSG26,REDLER TSG-26,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG27,PR-PRP1-RDL-TSG27,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG27,REDLER TSG-27,PR-PRP1-RDL-TSG27,REDLER TSG-27,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG28,PR-PRP1-RDL-TSG28,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG28,REDLER TSG-28,PR-PRP1-RDL-TSG28,REDLER TSG-28,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG29,PR-PRP1-RDL-TSG29,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG29,REDLER TSG-29,PR-PRP1-RDL-TSG29,REDLER TSG-29,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG30,PR-PRP1-RDL-TSG30,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG30,REDLER TSG-30,PR-PRP1-RDL-TSG30,REDLER TSG-30,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG34,PR-PRP1-RDL-TSG34,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG34,"REDLER TSG-34 ""Z""",PR-PRP1-RDL-TSG34,"REDLER TSG-34 ""Z""",UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG39,PR-PRP1-RDL-TSG39,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG39,REDLER TSG-39,PR-PRP1-RDL-TSG39,REDLER TSG-39,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG40,PR-PRP1-RDL-TSG40,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG40,REDLER TSG-40,PR-PRP1-RDL-TSG40,REDLER TSG-40,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG41,PR-PRP1-RDL-TSG41,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG41,"REDLER TSG-41 ""Z""",PR-PRP1-RDL-TSG41,"REDLER TSG-41 ""Z""",UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG43,PR-PRP1-RDL-TSG43,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG43,REDLER TSG-43,PR-PRP1-RDL-TSG43,REDLER TSG-43,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG47,PR-PRP1-RDL-TSG47,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG47,REDLER TSG-47,PR-PRP1-RDL-TSG47,REDLER TSG-47,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG54,PR-PRP1-RDL-TSG54,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REDLERS,PR-PRP1-RDL-TSG54,"REDLER TSG-54 ""Z""",PR-PRP1-RDL-TSG54,"REDLER TSG-54 ""Z""",UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,SUBSECTOR,REQUECHEROS PREPARACION LINEA 1,PR-PRP1-LGC-REQUECHEROS,BTZ_Description_03,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REQUECHEROS,,,PR-PRP1-LGC-REQUECHEROS,LOGICO REQUECHEROS PREPARACION LINEA 1,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PRP1,PREPARACION LINEA 1,UNIDAD,N12,PR-PRP1-BMB-N12,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REQUECHEROS,PR-PRP1-BMB-N12,BOMBA CENTRIFUGA Nº 12,PR-PRP1-BMB-N12,BOMBA CENTRIFUGA Nº 12,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,N01,PR-PRP1-RQC-N01,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REQUECHEROS,PR-PRP1-RQC-N01,REQUECHERO Nº 1 <L/SUR>,PR-PRP1-RQC-N01,REQUECHERO Nº 1 <L/SUR>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,N02,PR-PRP1-RQC-N02,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-REQUECHEROS,PR-PRP1-RQC-N02,REQUECHERO Nº 2 <L/NORTE>,PR-PRP1-RQC-N02,REQUECHERO Nº 2 <L/NORTE>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,SUBSECTOR,ROSCAS PREPARACION LINEA 1,PR-PRP1-LGC-ROSCAS,BTZ_Description_03,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,,,PR-PRP1-LGC-ROSCAS,LOGICO ROSCAS PREPARACION LINEA 1,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PRP1,PREPARACION LINEA 1,UNIDAD,AGC1,PR-PRP1-RSC-AGC1,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-AGC1,ROSCA AGREGADO CASCARA L-1,PR-PRP1-RSC-AGC1,ROSCA AGREGADO CASCARA L-1,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,SFAG1,PR-PRP1-RSC-SFAG1,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-SFAG1,ROSCA DE AGREGADO SUPERIOR <DE CARRO BEC-CAR A SFAG2>,PR-PRP1-RSC-SFAG1,ROSCA DE AGREGADO SUPERIOR <DE CARRO BEC-CAR A SFAG2>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,SFAG2,PR-PRP1-RSC-SFAG2,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-SFAG2,ROSCA DE AGREGADO INFERIOR <DE SFAG1 A TSG34>,PR-PRP1-RSC-SFAG2,ROSCA DE AGREGADO INFERIOR <DE SFAG1 A TSG34>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG21,PR-PRP1-RSC-TSG21,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG21,ROSCA TSG-21,PR-PRP1-RSC-TSG21,ROSCA TSG-21,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG22A,PR-PRP1-RSC-TSG22A,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG22A,ROSCA TSG-22A,PR-PRP1-RSC-TSG22A,ROSCA TSG-22A,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG23,PR-PRP1-RSC-TSG23,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG23,ROSCA TSG-23,PR-PRP1-RSC-TSG23,ROSCA TSG-23,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG24,PR-PRP1-RSC-TSG24,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG24,ROSCA TSG-24,PR-PRP1-RSC-TSG24,ROSCA TSG-24,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG25,PR-PRP1-RSC-TSG25,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG25,ROSCA TSG-25,PR-PRP1-RSC-TSG25,ROSCA TSG-25,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG32,PR-PRP1-RSC-TSG32,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG32,ROSCA TSG-32,PR-PRP1-RSC-TSG32,ROSCA TSG-32,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG33,PR-PRP1-RSC-TSG33,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG33,ROSCA TSG-33,PR-PRP1-RSC-TSG33,ROSCA TSG-33,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG35,PR-PRP1-RSC-TSG35,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG35,ROSCA TSG-35,PR-PRP1-RSC-TSG35,ROSCA TSG-35,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG36,PR-PRP1-RSC-TSG36,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG36,ROSCA TSG-36,PR-PRP1-RSC-TSG36,ROSCA TSG-36,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG37,PR-PRP1-RSC-TSG37,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG37,ROSCA TSG-37,PR-PRP1-RSC-TSG37,ROSCA TSG-37,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG42,PR-PRP1-RSC-TSG42,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG42,ROSCA TSG-42,PR-PRP1-RSC-TSG42,ROSCA TSG-42,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG44,PR-PRP1-RSC-TSG44,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG44,ROSCA TSG-44,PR-PRP1-RSC-TSG44,ROSCA TSG-44,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG45,PR-PRP1-RSC-TSG45,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG45,ROSCA TSG-45,PR-PRP1-RSC-TSG45,ROSCA TSG-45,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG46,PR-PRP1-RSC-TSG46,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG46,ROSCA TSG-46 B,PR-PRP1-RSC-TSG46,ROSCA TSG-46 B,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG48,PR-PRP1-RSC-TSG48,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG48,ROSCA TSG-48,PR-PRP1-RSC-TSG48,ROSCA TSG-48,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG49,PR-PRP1-RSC-TSG49,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG49,ROSCA TSG-49,PR-PRP1-RSC-TSG49,ROSCA TSG-49,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG49A,PR-PRP1-RSC-TSG49A,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG49A,ROSCA TSG-49A,PR-PRP1-RSC-TSG49A,ROSCA TSG-49A,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG50,PR-PRP1-RSC-TSG50,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG50,ROSCA TSG-50,PR-PRP1-RSC-TSG50,ROSCA TSG-50,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG51,PR-PRP1-RSC-TSG51,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG51,ROSCA TSG-51,PR-PRP1-RSC-TSG51,ROSCA TSG-51,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG52,PR-PRP1-RSC-TSG52,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG52,ROSCA TSG-52,PR-PRP1-RSC-TSG52,ROSCA TSG-52,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG53,PR-PRP1-RSC-TSG53,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG53,ROSCA TSG-53,PR-PRP1-RSC-TSG53,ROSCA TSG-53,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG53A,PR-PRP1-RSC-TSG53A,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG53A,ROSCA TSG-53A,PR-PRP1-RSC-TSG53A,ROSCA TSG-53A,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG53B,PR-PRP1-RSC-TSG53B,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG53B,ROSCA TSG-53B,PR-PRP1-RSC-TSG53B,ROSCA TSG-53B,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG54A,PR-PRP1-RSC-TSG54A,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG54A,ROSCA TSG-54A,PR-PRP1-RSC-TSG54A,ROSCA TSG-54A,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG55,PR-PRP1-RSC-TSG55,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG55,ROSCA TSG-55,PR-PRP1-RSC-TSG55,ROSCA TSG-55,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG56,PR-PRP1-RSC-TSG56,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG56,ROSCA TSG-56,PR-PRP1-RSC-TSG56,ROSCA TSG-56,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG57,PR-PRP1-RSC-TSG57,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG57,ROSCA TSG-57,PR-PRP1-RSC-TSG57,ROSCA TSG-57,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG58,PR-PRP1-RSC-TSG58,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG58,ROSCA TSG-58,PR-PRP1-RSC-TSG58,ROSCA TSG-58,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG59,PR-PRP1-RSC-TSG59,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG59,ROSCA TSG-59,PR-PRP1-RSC-TSG59,ROSCA TSG-59,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG61,PR-PRP1-RSC-TSG61,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG61,ROSCA TSG-61,PR-PRP1-RSC-TSG61,ROSCA TSG-61,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,SUBSECTOR,SISTEMAS DE ASPIRACION PREPARACION LINEA 1,PR-PRP1-LGC-SAP,BTZ_Description_03,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-SAP,,,PR-PRP1-LGC-SAP,LOGICO SISTEMAS DE ASPIRACION PREPARACION LINEA 1,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PRP1,PREPARACION LINEA 1,SUBSECTOR,SUPERDECANTERS PREPARACION LINEA 1,PR-PRP1-LGC-SUPERDECANTERS,BTZ_Description_03,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-SUPERDECANTERS,,,PR-PRP1-LGC-SUPERDECANTERS,LOGICO SUPERDECANTERS PREPARACION LINEA 1,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PRP1,PREPARACION LINEA 1,UNIDAD,N01,PR-PRP1-SDC-N01,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-SUPERDECANTERS,PR-PRP1-SDC-N01,SUPER D´CANTER Nº 1 <N>,PR-PRP1-SDC-N01,SUPER D´CANTER Nº 1 <N>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,N02,PR-PRP1-SDC-N02,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-SUPERDECANTERS,PR-PRP1-SDC-N02,SUPER D´CANTER Nº 2 <S>,PR-PRP1-SDC-N02,SUPER D´CANTER Nº 2 <S>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,N03,PR-PRP1-SDC-N03,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-SUPERDECANTERS,PR-PRP1-SDC-N03,SUPER D´CANTER Nº 3 <S/O>,PR-PRP1-SDC-N03,SUPER D´CANTER Nº 3 <S/O>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,N04,PR-PRP1-SDC-N04,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-SUPERDECANTERS,PR-PRP1-SDC-N04,SUPER D´CANTER Nº 4 <E. 3 Y 5>,PR-PRP1-SDC-N04,SUPER D´CANTER Nº 4 <E. 3 Y 5>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,N05,PR-PRP1-SDC-N05,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-SUPERDECANTERS,PR-PRP1-SDC-N05,SUPER D´CANTER Nº 5 <E. 4 Y 6>,PR-PRP1-SDC-N05,SUPER D´CANTER Nº 5 <E. 4 Y 6>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,N06,PR-PRP1-SDC-N06,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-SUPERDECANTERS,PR-PRP1-SDC-N06,SUPER D´CANTER Nº 6 <N/O>,PR-PRP1-SDC-N06,SUPER D´CANTER Nº 6 <N/O>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,SUBSECTOR,TANQUES PREPARACION LINEA 1,PR-PRP1-LGC-TANQUES,BTZ_Description_03,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-TANQUES,,,PR-PRP1-LGC-TANQUES,LOGICO TANQUES PREPARACION LINEA 1,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TRQ1,PR-PRP1-TNQ-TRQ1,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-TANQUES,PR-PRP1-TNQ-TRQ1,TANQUE REQUECHERO 1 <SUR>,PR-PRP1-TNQ-TRQ1,TANQUE REQUECHERO 1 <SUR>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TRQ2,PR-PRP1-TNQ-TRQ2,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-TANQUES,PR-PRP1-TNQ-TRQ2,TANQUE REQUECHERO 2 <NORTE>,PR-PRP1-TNQ-TRQ2,TANQUE REQUECHERO 2 <NORTE>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PRP1,PREPARACION LINEA 1,SUBSECTOR,GENERAL,PR-PRP1-LGC-GENERAL,BTZ_Description_03,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-GENERAL,,,PR-PRP1-LGC-PREPARACION 1,SUBSECTOR SINTETICO PARA HOJAS DIRECTAS DEL SECTOR,SUBSECTOR_SINTETICO_GENERAL
PR,PRP1,PREPARACION LINEA 1,UNIDAD,AMEXP1,PR-PRP1-APM-AMEXP1,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-GENERAL,PR-PRP1-APM-AMEXP1,APAREJO MANUAL EXPANDERS LINEA 1,PR-PRP1-APM-AMEXP1,APAREJO MANUAL EXPANDERS LINEA 1,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,TSG16,PR-PRP1-CNT-TSG16,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-GENERAL,PR-PRP1-CNT-TSG16,CINTA TSG-16,PR-PRP1-CNT-TSG16,CINTA TSG-16,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,CRAG1,PR-PRP1-CRR-CRAG1,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-GENERAL,PR-PRP1-CRR-CRAG1,CARRO DE AGREGADO DE LINEA 1 BEC-CAR (MIXER),PR-PRP1-CRR-CRAG1,CARRO DE AGREGADO DE LINEA 1 BEC-CAR (MIXER),UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,PREPL1,PR-PRP1-LDV-PREPL1,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-GENERAL,PR-PRP1-LDV-PREPL1,LINEA DE VIDA SOBRE NAVE PREPARACION 1,PR-PRP1-LDV-PREPL1,LINEA DE VIDA SOBRE NAVE PREPARACION 1,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,PRP1,PREPARACION LINEA 1,UNIDAD,L01,PR-PRP1-SRT-L01,BTZ_Description_04,PR-PRP1-LGC-PREPARACION 1,PR-PRP1-LGC-GENERAL,PR-PRP1-SRT-L01,SECADOR ROTATIVO Nº 1,PR-PRP1-SRT-L01,SECADOR ROTATIVO Nº 1,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
